"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
21,14.30106,10.79113,11.32259,30.85664,3.171458,3.189596,2.761471,2.935581,2.90298,2.562987,4.899378,4.516505,7.735847,4.298645,8.746074,4.475422,3.08337,6.106241,3.320292,3.764667,15.5501,3.373799,21.41809,4.956711,4.389919,9.580112,3.175662,9.405012,3.084684,19.69058,3.63633,3.386881,3.212246,5.166744,21.07116,8.360926,2.88416,4.160156,5.209769,5.234788,5.958889,6.564063,7.921236,4.560205,4.790543,5.704659,5.591936,4.488601,5.476703,3.160457,5.01512,8.010971,8.181575,11.07468,1.105225,9.43804,10.11528,32.13029,15.09567,10.23589,11.46022,8.425871,14.88426,7.149812,8.593481,13.50033,17.00744,15.77517,16.05046,14.70067,7.536663,13.43966,61.1542,17.38039,0,0,0,0
22,14.13026,10.77707,11.0914,30.20106,3.146805,3.149227,2.748589,2.922489,2.89066,2.5557,4.830264,4.483288,7.772174,4.297594,8.723557,4.461567,3.085807,6.064857,3.280063,3.728867,14.47025,3.342956,20.32901,4.913328,4.296616,9.3924,3.124929,9.089131,3.038702,19.08657,3.54583,3.389292,3.181969,5.072629,20.47257,8.226438,2.853537,4.022201,5.193029,5.194348,5.829062,6.481711,7.865065,4.494685,4.759191,5.60509,5.527852,4.387465,5.388016,3.081928,4.893285,7.974401,8.141974,10.9683,1.069811,9.141136,9.918028,34.4347,16.10044,10.06424,11.79297,8.56234,14.72119,7.280761,8.421216,13.08177,16.73624,16.1415,16.16897,13.94121,7.495876,13.65352,63.56332,18.43382,0,0,0,0
23,13.74708,10.4914,10.3403,29.26472,3.061234,3.070853,2.711078,2.876295,2.854247,2.531231,4.684627,4.371031,7.769852,4.290865,8.63796,4.421021,3.050265,5.924902,3.183899,3.651156,13.69674,3.261887,19.60506,4.816947,4.120354,9.168216,3.043745,8.857071,2.954808,18.44731,3.405902,3.34491,3.095607,4.906925,19.66563,7.988915,2.779097,3.747623,5.023748,5.022094,5.583298,6.235744,7.705641,4.36994,4.617014,5.309485,5.23948,4.224053,5.090823,2.942947,4.641018,7.536922,7.714557,10.34428,0.9704002,8.510114,9.332067,35.74146,15.63432,9.250281,11.09675,7.932951,13.75316,6.863804,7.822928,11.94992,15.7554,15.50055,15.46089,13.08216,6.875983,13.00921,57.8426,18.1674,0,0,0,0
24,13.76192,10.43975,10.40798,29.38299,3.063102,3.068525,2.705842,2.88294,2.862808,2.541408,4.702882,4.418174,7.796956,4.291922,8.659098,4.424516,3.033715,6.006498,3.181971,3.634154,13.48845,3.2814,19.55515,4.797063,4.269055,9.299515,3.043054,9.030066,3.000646,18.48244,3.401123,3.37492,3.088195,4.912654,19.43451,8.033551,2.824429,3.823825,5.18631,5.213895,5.693799,6.462542,7.773019,4.446306,4.729373,5.576171,5.51461,4.256346,5.343684,2.950512,4.843048,8.06224,8.231675,10.93584,0.9927251,8.683968,9.821239,41.47008,19.10206,10.68291,13.26388,9.469277,14.79521,7.818703,8.288265,12.40693,17.45502,18.17415,17.97148,13.39655,8.142469,15.13762,72.53136,21.54986,0,0,0,0
25,12.02368,9.534411,9.444686,25.96175,2.673661,2.781723,2.474245,2.625973,2.61886,2.350735,4.348787,3.886921,7.209638,4.248612,7.896825,4.156773,2.951475,5.641926,2.754094,3.269384,12.00724,3.037743,17.50696,4.378361,4.139454,8.63431,2.784395,7.787607,2.764743,16.8102,2.717967,2.866372,2.633366,4.23844,18.37112,7.124143,2.413169,3.043878,4.593122,4.841552,5.093829,5.799883,6.831867,3.969222,4.018369,5.45976,4.892866,4.164462,4.601248,2.705288,4.519358,7.534663,7.339552,9.725227,0.8743216,8.67166,8.988408,41.3662,19.7995,11.49034,12.84744,9.437531,13.03201,8.648816,8.04651,10.60758,17.17832,18.21691,18.78416,13.00428,7.42197,16.02983,68.97113,23.54558,0,0,0,0
26,12.19207,9.56242,9.830367,26.54023,2.699816,2.807637,2.484538,2.644868,2.636867,2.365107,4.419046,3.967506,7.347836,4.248794,7.970904,4.167208,2.943324,5.772413,2.800718,3.324617,13.19933,3.108768,19.64414,4.462033,4.361978,9.088341,2.846308,8.839822,2.864571,17.88694,2.820868,2.927266,2.682731,4.314738,18.63814,7.37087,2.505575,3.227783,4.759852,5.050053,5.317615,6.028951,6.925818,4.097792,4.158596,5.761843,5.186809,4.301298,4.879039,2.804697,4.788289,7.975736,7.738277,10.27185,0.9378604,9.228669,9.555117,44.39648,22.37021,12.55134,14.40466,10.48784,13.89243,9.26906,8.527625,11.53278,18.75854,19.86893,20.50373,14.02611,8.26918,17.24131,75.6216,24.1563,0,0,0,0
27,12.44513,9.761947,10.5446,27.26558,2.748993,2.845789,2.503674,2.675732,2.660874,2.382853,4.513456,4.067359,7.485293,4.251076,8.071559,4.184837,2.943562,5.927102,2.870177,3.406549,14.03371,3.202096,20.97424,4.582692,4.571119,9.455501,2.92143,9.537368,2.97012,18.79795,2.945791,3.015424,2.762295,4.406539,18.74382,7.62524,2.606056,3.457843,4.939997,5.254782,5.56571,6.263141,7.038626,4.234032,4.30939,6.048431,5.47377,4.475126,5.155241,2.935985,5.044492,8.416498,8.126609,10.86332,1.039011,9.993574,10.12386,43.28462,24.58537,12.93099,15.46239,11.17984,14.70438,9.719719,9.039691,12.67023,19.86045,20.7564,21.44464,14.9319,8.846309,17.86008,79.45831,23.96134,0,0,0,0
28,12.51393,9.888703,10.84722,27.50077,2.761691,2.846876,2.509412,2.682474,2.664577,2.385003,4.523695,4.08863,7.596132,4.250424,8.128304,4.184205,2.934958,5.958273,2.90181,3.46633,14.35256,3.247435,21.37215,4.672103,4.577605,9.541925,2.955293,9.741405,2.999291,19.16632,3.009687,3.075329,2.809985,4.405069,18.40172,7.699274,2.640171,3.512214,4.950296,5.247163,5.608577,6.256397,7.046035,4.256175,4.326828,5.979643,5.435965,4.543036,5.117716,2.991095,5.02873,8.294185,8.011292,10.81235,1.074455,10.22392,10.07138,38.71218,24.20723,11.74491,14.58275,10.44621,14.4159,9.224643,8.875422,12.90944,19.11923,19.42698,20.16673,15.02712,8.282133,16.70262,71.44052,21.81452,0,0,0,0
29,12.75422,10.15369,11.44275,28.00685,2.81212,2.879398,2.527913,2.713089,2.688646,2.401215,4.599957,4.173201,7.712955,4.253899,8.224896,4.20521,2.938862,6.084524,2.967414,3.549591,14.55478,3.328075,21.47228,4.784543,4.68906,9.682518,3.014298,9.851894,3.06709,19.48398,3.100812,3.160854,2.888088,4.47028,18.31912,7.850475,2.714205,3.661489,5.097942,5.387972,5.777021,6.430739,7.134761,4.346308,4.440594,6.12782,5.630191,4.670429,5.297193,3.086004,5.172391,8.596722,8.273018,11.21014,1.148742,10.67867,10.40734,39.12107,25.5255,11.80243,15.15018,10.85636,14.94493,9.500489,9.142966,13.59307,19.57993,19.81015,20.49021,15.30128,8.589938,16.96548,75.20322,21.97734,0,0,0,0
30,12.80639,10.25133,11.4622,28.05602,2.815231,2.879682,2.530726,2.717317,2.691147,2.401788,4.591827,4.178838,7.79561,4.253112,8.269593,4.204024,2.929096,6.092428,2.985197,3.599707,14.58648,3.356243,21.27659,4.857938,4.638876,9.628866,3.033371,9.715253,3.068062,19.38902,3.124444,3.205413,2.920763,4.446869,18.0253,7.832576,2.724714,3.629109,5.077239,5.339629,5.754927,6.389093,7.122046,4.333703,4.429627,5.969276,5.527475,4.692998,5.192573,3.094744,5.088931,8.376703,8.077817,10.98008,1.139334,10.53473,10.18074,39.1228,23.89199,11.06248,14.18988,10.16251,14.48577,8.994301,8.78879,13.34486,18.66797,18.60884,19.30244,14.95929,8.041012,15.95239,68.69461,20.63154,0,0,0,0
