title,BKT_SED29U_Br,BKT_SED29U_C,BKT_SED29U_F,DUS_SED21U_Br,DUS_NOAA_Cr,DUS_SED21U_F,SNB_SED54_Br,SNB_NOAA_C,SNB_SED54_F,LCS_SED11_Br,LCS_NOAA_C,LOS_Mako_PelLL_ICCAT_Br,LOS_NOAA_C,LOS_ICCAT_F,ASN_SED34_Br,ASN_NOAA_C,ASN_SED34_F,SCS_SED34_Br,SCS_NOAA_C,YFT_PelLL_ICCAT_Br,YFT_NOAA_C,YFT_ICCAT_F,BFT_GOMPelLL_ICCAT_Br,BFT_NOAA_C,BFT_ICCAT_F,TUN_PelLL_ICCAT_Br,TUN_NOAA_C,BIL_PelLL_ICCAT_Br,BIL_ICCAT_C,BIL_ICCAT_F,SWO_PelLL_ICCAT_Br,SWO_NOAA_Cr,SWO_ICCAT_F,PCP_SMP_TRWL_Br,PCP_NOAA_C,GAJ_SED33U_Br,GAJ_SED33U_F,GAJ_SED33U_C,COB_SED28_Br,COB_SED28_F,COB_SED28_C,KM_0_SED38_Br,KM_1_SED38_Br,KM_1_SED38_F,KM_1_SED38_C,SM_0_SED28_Br,SM_1_SED28_Br,SM_1_SED28_F,SM_1_SED28_C,RAY_NOAA_C,RAY_SMP_TRWL_Br,Gag_0_SED33U_Br,Gag_3_SED33U_Br,Gag_3_SED33U_F,Gag_3_SED33U_C,RGR_0_SED61_Br,RGR_3_SED61_Br,RGR_3_SED61_F,RGR_3_SED61_C,YEG_0_SED22_Br,YEG_3_SED22_Br,YEG_3_SED22_F,YEG_3_SED22_C,GOL_SED47_Br,GOL_NOAA_C,GOL_SED47_F,DWG_NOAA_Cf,SWG_YMG_SMP_VID_Br,SWG_NOAA_Cf,RSN_0_SED52_Br,RSN_1_SED52_Br,RSN_1_SED52_F,RSN_1_SED52_Cr,RSN_3_SED52_Br,RSN_3_SED52_F,RSN_3_SED52_C,VSN_SED67_Br,VSN_SED67_F,VSN_SED67_C,MSN_SED15AU_Br,MSN_SED15AU_F,MSN_SED15_C,OSN_SMP_TRWL_Br,OSN_NOAA_C,CoP_NOAA_C,ST_NOAA_C,ST_SMP_TRWL_Br,OcP_NOAA_C,OcP_SMP_TRWL_Br,BeP_NOAA_C,BeP_SMP_TRWL_Br,ReP_NOAA_C,ReP_SMP_TRWL_Br,RIF_NOAA_C,RIF_SMP_TRWL_Br,DCIF_NOAA_C,DCIF_SMP_TRWL_Br,RD_DISL_Br,RD_SED49_Cf,BCIF_NOAA_C,BCIF_SMP_TRWL_Br,TLF_SED22_Br,TLF_SED22_F,TLF_SED22_C,GTR_SED43_Br,GTR_SED43_F,GTR_SED43_C,CoOm_NOAA_C,CoOm_SMP_TRWL_Br,ReOm_NOAA_C,SRF_NOAA_C,SHS_NOAA_C,SHS_SMP_TRWL_Br,MEN_0_SED63_Br,MEN_1_SED63_Br,MEN_1_SED63_F,MEN_1_SED63_Cr,MEN_2_SED63_Br,MEN_2_SED63_F,MEN_2_SED63_C,MEN_3_SED63_Br,MEN_3_SED63_F,MEN_3_SED63_Cr,MEN_4_SED63_Br,MEN_4_SED63_F,MEN_4_SED63_Cr,ASK_SMP_TRWL_Br,MUL_NOAA_Cf,BUT_SMP_TRWL_Br,CEP_SMP_TRWL_Br,PSHR_SEFSC_2018_Br,PSHR_SEFSC_2018_F,PSHR_SEFSC_2018_C,BSHR_SEFSC_2018_Br,BSHR_SEFSC_2018_F,BSHR_SEFSC_2018_C,WSHR_SEFSC_2018_Br,WSHR_SEFSC_2018_F,WSHR_SEFSC_2018_C,CRB_SMP_TRWL_Br,CRB_GDAR_F,CRB_NOAA_C,MEP_SMP_TRWL_Br,MEP_NOAA_C,Comm_Dredge_Dig_E,Comm_Handline_E,Comm_Longline_Fish_E,Comm_Longline_Pelagic_E,Comm_Longline_Shark_E,Comm_Nets_E,Comm_Other_E,Comm_Pots_Traps_E,Comm_Purse_Menhaden_E,Comm_Purse_Other_E,Comm_Trawl_Bottom_Other_E,Comm_Trawl_Bottom_Shrimp_E,Rec_Headboat_E,Rec_Shore_E,Rec_Charterboat_E,Rec_Private_E
2000,0.958129176,0.003316513,0.008,0.751821272,0.000137821,0.28,0.668583447,0.00124251,0.177,0.990689902,0.000429827,0.88,4.84E-05,0.199,0.842504267,0.007032175,0.379,0.773477042,0.000311903,1.04,0.006391133,0.321,1.34,0.000105968,0.162,0.28,0.000599164,1.43,0.000316,0.638,1.16,0.002041581,0.167,0.002565531,0.011578877,0.6795227,0.323734006,0.003005388,1.102977947,0.240125833,0.002628259,1.257475704,0.941768282,0.087248572,0.010070355,1.042569538,0.904514279,0.119518404,0.005943813,0.000356091,0.007340464,1.1058647,1.415862506,0.334693624,0.01033092,3.544695708,0.924646617,0.203179108,0.011544813,0.935853757,0.848000161,0.076796854,0.001604887,1.014300847,,0.089,0.00058305,,0.001036322,1.098304866,0.826778798,0.011597938,0.000142207,0.798803198,0.26193567,0.014474957,0.637864854,0.096022432,0.002909148,0.913065285,0.063387462,0.000812177,0.010783964,0.002552109,0.013704249,0.038158651,0.021381936,0.000429319,0.003786699,0.00181077,0.03483089,0.000403545,0.00132608,0.01782093,0.045113328,0.033252575,0.0365836,,0.038993876,0.000138084,0.035657223,0.762211817,0.247653242,0.000701516,0.826648611,0.059543537,0.001678292,0.003445469,0.036059944,1.51E-06,0.001077648,0.01071214,0.003688566,0.840381992,1.042333442,0.135543859,0.563158065,1.217486849,0.623356295,1.240813226,0.413270026,0.497269574,0.062996452,0.405116065,0.434652822,0.013245119,0.008513169,0.02865261,0.002228787,0.004196672,0.750313634,0.117564213,0.010599358,0.689694989,2.452783716,0.141640347,0.682363923,0.165309839,0.102740529,0,1.995387377,0.100900862,0.007144426,0.037788921,0.231474309,1.128129206,1.399103139,1.820689655,1.590846047,0.01864609,0.699346405,0.97416144,0.665391969,0.84,1.6,1.843310484,1.342000349,2.780327862,1.466513824,1.511253979
2001,0.958129176,0.00219255,0.005,0.68188441,0.000125561,0.247,0.645370245,0.001435338,0.218,0.996657914,0.000506398,0.86,4.18E-05,0.206,0.823375388,0.006704967,0.321,0.779584183,0.000233632,0.72,0.005420624,0.362,0.95,4.83E-05,0.178,0.31,0.00096162,0.49,0.000116677,0.615,1.28,0.001612226,0.142,0.002051,0.013002435,0.831533084,0.286823001,0.00325838,1.004217593,0.262848596,0.002619365,1.900055723,0.956679139,0.086444451,0.010135515,0.993973084,0.938999114,0.163619405,0.008447241,0.000285352,0.009476261,1.754931283,1.277164337,0.374989612,0.010440865,0.439777064,1.006639462,0.169132697,0.010462454,0.879979453,0.836228133,0.05531148,0.001139843,1.181144068,,0.081,0.000584908,,0.001299128,0.781960788,1.115981034,0.016691854,0.000276256,0.778150966,0.273855838,0.014742417,0.687350254,0.14024321,0.004578513,0.966166513,0.055256008,0.000749165,0.009398376,0.002858923,0.01365375,0.032481055,0.028295365,0.000291572,0.010118899,0.002113522,0.040878459,0.000384053,0.001754672,0.019674904,0.043293464,0.030994304,0.095934067,,0.035191432,0.000206359,0.06393585,0.762665605,0.250021122,0.000708645,0.879505671,0.067387767,0.002020839,0.002770635,0.032776399,1.37E-05,0.000865412,0.012037073,0.008253097,0.750341064,0.836598694,0.125380381,0.41811,1.131356824,0.59029435,1.091877742,1.13211055,0.469677354,0.162996677,0.385353031,0.410619213,0.011902329,0.003987908,0.0280232,0.009938818,0.006924299,0.755758504,0.152409017,0.013840612,0.69825959,2.224270227,0.130039448,0.627622055,0.136662821,0.078122406,0.009887576,1.572875944,0.079818632,0.015103227,0.039506006,0.246320682,1.098609242,1.423766816,1.355172414,1.185852982,0.020146818,0.699346405,0.984650043,0.638304653,1.4,1.791044776,1.997964101,1.303132073,3.206177559,1.340721072,1.593518875
2002,0.958129176,0.001907806,0.005,0.629431763,0.000135566,0.195,0.619759067,0.001622015,0.188,0.996657914,0.000556367,0.83,2.59E-05,0.234,0.814713538,0.004184994,0.292,0.789219397,0.000355021,0.71,0.006593411,0.306,1.35,8.34E-05,0.235,0.09,0.000712844,0.62,0.000187645,0.676,1.68,0.0018,0.132,0.002077216,0.011822984,1.014532689,0.338594233,0.004693036,1.032978797,0.206882769,0.002120695,1.370206512,0.981849878,0.060212262,0.007245568,0.89422932,0.928715368,0.132859302,0.006784057,0.000362826,0.009480697,1.553239227,1.31860078,0.359104029,0.010322956,0.461483645,1.079173229,0.156946581,0.010408187,0.810080808,0.842587042,0.055406365,0.001150481,1.273834746,,0.065,0.000658983,1.416666667,0.001520071,0.954844634,0.979462984,0.022667951,0.000329269,0.804449616,0.29400065,0.016361758,0.711723553,0.141178331,0.004772477,1.027083507,0.075736571,0.001091584,0.011613864,0.002740441,0.015886077,0.029356202,0.028979372,0.000397962,0.007360193,0.001348432,0.030060615,0.000253693,0.001655921,0.017463504,0.044671667,0.029678222,0.05953271,,0.031160576,0.000252354,0.039305115,0.761106894,0.279831209,0.000791516,0.900936429,0.089507863,0.002749586,0.002870479,0.034251454,8.20E-06,0.001078387,0.01129263,0.002825761,0.480218281,0.930800384,0.159856195,0.593102581,0.919004122,0.695753872,1.04539129,1.143796569,0.558298618,0.195751742,1.018560541,0.487759057,0.037370258,0.004239053,0.022199221,0.006143206,0.005026427,0.693999957,0.183456872,0.015298717,0.525276234,2.464732193,0.108399717,0.520229122,0.164742777,0.078059916,0.001728874,1.844063886,0.096573738,0.01110964,0.036589303,0.301704105,1.118797667,1.446935725,2.044827586,1.786407767,0.018876624,0.77124183,0.947268095,0.616156788,1.413333333,1.141791045,2.361885728,1.342418287,2.383031206,1.380064032,1.498693276
2003,0.958129176,0.002854021,0.005,0.594463332,0.00012378,0.145,0.592477167,0.00137573,0.161,1.002625925,0.000513756,0.81,3.08E-05,0.26,0.780152592,0.003532559,0.299,0.799302027,0.000252826,0.74,0.006940499,0.252,1.51,0.000122325,0.129,0.12,0.001124125,0.49,8.67E-05,0.514,1.34,0.001680194,0.153,0.001874159,0.012631318,1.041448207,0.457783925,0.006513381,0.982335854,0.319773249,0.003117199,1.948731479,1.066325273,0.056553276,0.007390773,1.148318705,0.935541879,0.121463515,0.006247755,0.000293747,0.003656148,1.438188673,1.374981926,0.317644213,0.009521566,2.166546232,1.134174968,0.125602602,0.008754085,0.95799457,0.845920053,0.081420333,0.001697334,1.345338983,,0.126,0.000809363,,0.001839237,1.050096664,0.83869509,0.01626945,0.000202361,0.820686042,0.267842337,0.015206845,0.722410134,0.156099645,0.005356119,1.053978935,0.089730425,0.001327142,0.013824897,0.003495308,0.015259994,0.030864094,0.031286246,0.000299694,0.010063926,0.001676532,0.054956138,0.000389267,0.001974574,0.019033249,0.057457042,0.029098773,0.048472625,,0.035534795,0.0002263,0.050145318,0.744498736,0.211783333,0.000585968,0.876973352,0.110264204,0.003297106,0.003077334,0.036980041,7.78E-06,0.00129145,0.011355217,0.005333624,0.750341064,0.614764775,0.162994983,0.399417419,0.981275741,0.704458205,1.130191613,0.697330884,0.565694756,0.120923677,0.880722898,0.49418997,0.032739129,0.003843284,0.023033936,0.000629263,0.009884856,0.888775261,0.13623411,0.01454921,0.557065042,2.633565011,0.122834569,0.514119236,0.190598468,0.089250426,0.004756126,1.81511586,0.093495692,0.018394045,0.032916907,0.296669249,1.115926424,1.580717489,2.224137931,1.943134535,0.013447786,0.77124183,0.895470045,0.578712556,1.373333333,1.452736318,1.917928986,1.324655903,2.674600967,1.248621711,1.817445373
2004,0.958129176,0.002093204,0.005,0.576979116,0.000111724,0.107,0.575455463,0.001151347,0.138,1.002625925,0.000589801,0.79,5.11E-05,0.239,0.780607059,0.003921865,0.25,0.827733393,0.000382432,1.04,0.005645755,0.224,1.1,0.000198382,0.116,1.07,0.001417973,0.61,0.000135603,0.547,0.81,0.001718339,0.164,0.001419076,0.012668191,0.848575164,0.474932789,0.005505931,0.871567895,0.301659127,0.002609036,1.668829872,1.164848991,0.051818077,0.007397642,1.072013286,1.035639751,0.130442833,0.00742752,0.000452643,0.017137285,1.539688803,1.401488177,0.410036548,0.012528021,0.336374781,1.267937249,0.17425905,0.013577667,0.958371963,0.827191751,0.067524752,0.001376494,1.340042373,,0.102,0.000689505,0.871794872,0.002267727,1.333643918,0.963537878,0.018557726,0.000265182,0.813641231,0.299206973,0.016841761,0.728560515,0.146142175,0.005057148,1.0617947,0.076874432,0.001145429,0.007872041,0.003916311,0.013935087,0.031017066,0.026976313,0.000318579,0.007439668,0.001870383,0.050824417,0.000378697,0.003108987,0.021397579,0.040722172,0.0280758,0.0940049,,0.038191577,0.000281949,0.054824773,0.750323337,0.245191442,0.00068371,0.816663949,0.139699639,0.003890009,0.004684589,0.039332324,3.60E-05,0.000851318,0.015105073,0.00710275,0.500227376,0.943683185,0.167806317,0.631216452,0.645636619,0.717532123,0.757417419,0.72504427,0.576828854,0.128204065,0.556533212,0.50386858,0.02109319,0.004896734,0.023498873,0.013075687,0.006448237,0.957666743,0.128854972,0.014827815,0.824794531,1.577023823,0.108906722,0.749723615,0.156151581,0.106628823,0.006139672,1.635544521,0.088686945,0.014306549,0.035052854,0.479215079,1.078779722,1.592675635,3.217241379,2.812760055,0.008416732,1.161220044,0.882393341,0.6222116,0.813333333,1.201492537,1.796185958,1.42496113,3.264513812,1.500812075,2.015015093
2005,0.962138085,0.00183927,0.004,0.542010685,0.000102289,0.082,0.569028099,0.000965451,0.123,,0.000686392,0.76,5.70E-05,0.22,0.764247021,0.00502695,0.161,0.838687825,0.000317996,0.77,0.004636112,0.185,0.99,0.00013287,0.099,0.96,0.001204689,1.06,8.54E-05,0.586,1.18,0.001570123,0.171,0.002348332,0.007164778,0.692983714,0.439746414,0.004163261,0.892980255,0.242475114,0.002148679,1.027790984,1.279102859,0.044930604,0.007043526,1.001840938,1.133384357,0.088664469,0.00552512,0.00082049,0.007314578,1.10703888,1.378109833,0.327076077,0.009826595,0.912281457,1.257721478,0.132513087,0.010241777,0.958580896,0.820995112,0.057145118,0.001156178,1.363877119,,0.138,0.000630258,0.871794872,0.001483912,1.293299179,1.15443875,0.013897469,0.000237934,0.792202389,0.238992856,0.013097967,0.721597311,0.13420694,0.004599752,1.064553206,0.065961779,0.000985384,0.002847364,0.002964528,0.013186208,0.027956842,0.04258031,0.000257888,0.012909368,0.001356216,0.034456622,0.000477329,0.001618235,0.016523333,0.023892134,0.024250478,0.227714356,,0.030473639,0.000360464,0.060216786,0.726547685,0.321718803,0.000868677,0.73491528,0.10658617,0.002670854,0.002415502,0.038195837,9.86E-06,0.000639168,0.010943511,0.00606855,0.660300136,0.990957618,0.113598393,0.448715484,0.985276246,0.549725606,0.885543226,0.457922613,0.436045447,0.061208839,0.515887761,0.381306927,0.014796665,0.004080857,0.016588006,0.0001,0.006779339,1.055675205,0.100617466,0.012763368,0.934026899,1.095928442,0.0857062,1.025198068,0.102347387,0.095567797,0.008021969,1.091416768,0.073054136,0.008745803,0.022169665,0.51859024,0.892418125,1.454409567,1.637931034,1.432732316,0.017145363,1.5,0.918156161,0.519439133,1.04,1.539800995,1.354059657,1.363942117,2.956192921,1.247442686,1.749830188
2006,0.966146993,0.002608125,0.004,0.542010685,0.000110571,0.066,0.564664567,0.001446087,0.15,,0.001103044,0.75,2.99E-05,0.203,0.726280345,0.006846601,0.152,0.883226341,0.000273495,0.83,0.004664078,0.19,1.39,4.37E-05,0.096,1,0.001613645,0.71,0.000116468,0.629,1.14,0.001074287,0.159,0.002451003,0.009644105,0.593736721,0.354907802,0.002878841,0.869417236,0.27208379,0.002347434,0.785989364,1.387041378,0.04742555,0.008062026,0.722931389,1.278514447,0.101940929,0.007165873,0.000259391,0.016072945,0.660963451,0.571993682,0.410531374,0.00511927,0.414585937,0.914975762,0.173868929,0.009776055,0.958186808,0.823383137,0.053916229,0.001094023,1.350635593,,0.146,0.000638598,0.326923077,0.001333928,1.41182605,1.33927347,0.014685313,0.000291678,0.846745956,0.234841674,0.013756601,0.744333134,0.125590502,0.004440058,1.091678509,0.094288692,0.001444442,0.003660067,0.002681281,0.013581082,0.0345363,0.04840151,0.000292677,0.007815859,0.001239802,0.05741245,0.00087181,0.002343703,0.01077582,0.037987598,0.026375965,0.174588827,0.99,0.033704828,0.000220112,0.059870745,0.653742485,0.187437312,0.000455387,0.684589104,0.074294325,0.001734194,0.001626672,0.035692341,4.78E-07,0.000929057,0.008690648,0.006091619,0.880400182,0.657448613,0.119591182,0.313404161,1.103649244,0.570669783,1.029726129,1.096460038,0.453378057,0.152385484,0.510951709,0.396415877,0.015235784,0.008760148,0.021368107,0.000222724,0.004809687,1.291559517,0.072164025,0.011199452,1.075730006,1.420525974,0.127944942,1.473409248,0.094003315,0.126151842,0.002740515,1.316354245,0.098096953,0.011603404,0.022080861,0.787890524,0.852848811,1.540358744,1.95862069,1.714285714,0.026655999,1.8,1.245999361,0.585086042,1.186666667,1.3,0.972207176,1.232082537,2.898021303,1.509883164,1.754405654
2007,0.970155902,0.001915876,0.003,0.524526469,0.000109142,0.057,0.556743382,0.000541882,0.096,,0.000787204,0.73,3.70E-05,0.224,0.656881647,0.00396231,0.146,0.927626704,0.000468004,0.74,0.005011482,0.178,1.19,0.000105008,0.087,0.72,0.001214559,0.46,0.00012759,0.54,0.92,0.001502084,0.166,0.001056045,0.009831841,0.58933006,0.277824315,0.002236851,0.841418728,0.316867173,0.002645769,1.397650672,1.44018654,0.040220539,0.007099194,1.288821109,1.270410633,0.076724512,0.005359116,0.000286023,0.007876267,0.958236314,0.53359065,0.426274543,0.004958703,3.72834982,0.880939331,0.13240132,0.007167544,0.958391436,0.827653006,0.06354556,0.0012961,1.347987288,,0.17,0.000475576,0.544871795,0.001394448,1.171769551,1.443256279,0.012002619,0.000256903,0.957678844,0.220760684,0.014625963,0.801004405,0.139878251,0.00532169,1.103402157,0.112741667,0.001745677,0.001887277,0.002856627,0.012644592,0.031860554,0.060838665,0.000265682,0.017003744,0.002032807,0.045428708,0.000588966,0.002202883,0.01237675,0.023753842,0.026259964,0.36928159,1.08,0.035001463,0.000197955,0.050521419,0.637503248,0.198461514,0.000470194,0.660457082,0.081703526,0.001839913,0.002475038,0.028097546,1.04E-05,0.000974943,0.006496413,0.015257362,0.740336517,1.459931555,0.112618971,0.655371935,0.727120566,0.54624022,0.649375484,1.169820454,0.433167125,0.155333452,1.051051856,0.378797585,0.029947823,0.009645741,0.016588018,0.030317114,0.005568177,1.188312093,0.034992149,0.004996464,2.114138696,0.583256089,0.103243665,1.325582757,0.07793231,0.094091726,0.003680618,1.482730462,0.084819997,0.00687034,0.023627351,0.732636199,0.624674742,0.992526158,1.7,1.485436893,0.221221737,2,1.650259787,0.588272785,1.333333333,1.4,0.770167541,1.338238903,2.773662436,1.538246568,1.929489569
2008,0.974164811,0.000777871,0.002,0.524526469,9.90E-05,0.053,0.558925147,6.50E-05,0.058,,0.000777126,0.72,1.49E-05,0.197,0.664878848,0.003514922,0.115,0.969146864,9.31E-05,0.7,0.003773296,0.207,1.67,7.58E-05,0.107,0.58,0.001562384,0.65,8.90E-05,0.823,0.8,0.001244084,0.147,0.003633474,0.008213179,0.677477833,0.317057279,0.002934547,0.911595941,0.231693301,0.002095937,0.452956728,1.468718448,0.044488634,0.00800811,1.008692455,1.40317207,0.096239624,0.007424714,0.000585436,0.009070846,1.301588101,0.531967177,0.571564347,0.006628579,1.397611035,1.028387954,0.153446026,0.009697163,0.958838657,0.822510778,0.059208298,0.001200133,1.424788136,,0.109,0.000504466,0.980769231,0.001174732,0.784328031,1.461603938,0.008111331,0.000175822,1.112129149,0.11591109,0.008917909,0.826865742,0.134995764,0.005301755,1.129607958,0.106908628,0.001694674,0.005365787,0.003536636,0.012211705,0.03539751,0.071586195,0.000264014,0.019878505,0.001418486,0.050938303,0.000528998,0.003238083,0.016210074,0.036098581,0.025542837,0.288525514,0.98,0.037889497,0.000120337,0.040578281,0.606810955,0.22705232,0.000512032,0.646694868,0.070177039,0.001547414,0.003669026,0.039855284,5.41E-06,0.00076861,0.008705572,0.009874519,0.280127331,1.333150194,0.063889835,0.339511613,1.627804562,0.348393028,0.92720871,0.815616965,0.272447918,0.06811771,1.267252219,0.23848751,0.022733306,0.004234642,0.018707645,0.017195293,0.006515783,1.663551883,0.035782554,0.007152688,1.463024863,0.600069419,0.073506181,2.097113231,0.048819117,0.093247852,0.00456631,1.269829745,0.07213957,0.006786594,0.019986832,0.850632585,0.631224764,1.015695067,1.703448276,1.488210818,0.398058998,2.1,1.913272514,0.566921606,1.453333333,1.3,0.540316405,1.383794193,2.878115869,1.479125599,1.95717252
2009,0.982182628,0.000874972,0.003,0.507042254,0.000107949,0.053,0.5660208,0.000242475,0.066,,0.001157016,0.7,2.20E-05,0.241,0.692474465,0.003403952,0.159,1.019501543,0.000240847,0.77,0.003886492,0.233,1.52,5.60E-05,0.094,0.77,0.002212309,0.75,0.000126413,1.072,0.91,0.001592588,0.157,0.001793966,0.010577936,0.731198808,0.354135593,0.003537637,0.968000949,0.171931395,0.001651556,0.328622996,1.462676087,0.04295519,0.007700274,0.781435882,1.465657298,0.089200397,0.0071881,0.000456963,0.013054122,1.192360482,0.536052191,0.28631162,0.003345927,0.300648771,1.141359455,0.108439071,0.007605719,0.959215394,0.821304328,0.060256798,0.001219594,1.57309322,,0.05,0.000600829,0.326923077,0.000993835,1.229032095,1.148901979,0.007923613,0.000135007,1.405981684,0.109550463,0.010655571,0.834946811,0.182857774,0.007251648,1.112137424,0.059873915,0.000934419,0.00824267,0.003222258,0.011893701,0.035785814,0.05798607,0.000294662,0.023668972,0.001857512,0.064667769,0.000612355,0.001457344,0.015694979,0.060337576,0.026273033,0.261293115,1.04,0.032737766,9.79E-05,0.052758403,0.557780763,0.30333781,0.000628794,0.643828876,0.049331673,0.00108295,0.001447522,0.044513578,6.82E-06,0.001188871,0.007488612,0.010607228,1.0104593,0.254652408,0.082204892,0.083442871,1.571005127,0.428692784,1.101107097,2.685979564,0.337075498,0.277536548,1.368027016,0.294949337,0.03035121,0.004170623,0.018755476,0.006728952,0.007095979,1.660203672,0.02716459,0.005419087,2.102595941,0.634803674,0.111754729,2.108171114,0.057126916,0.109691677,0.008774928,1.663709287,0.089732161,0.007440198,0.019461082,0.802091402,0.69546882,0.588938714,2.031034483,1.776699029,0.455100214,2.2,1.866529123,0.601975781,1.866666667,1.669154229,0.686845104,1.75555044,2.732582369,1.485020724,1.731565671
2010,0.986191537,0.001204105,0.004,0.507042254,8.98E-05,0.055,0.570502265,0.000167762,0.072,,0.000582777,0.68,1.21E-05,0.268,,0.004015249,0.14,1.053407078,7.79E-05,0.73,0.001050963,0.234,1.15,6.54E-05,0.083,0.77,0.000671483,0.67,1.49E-05,0.712,0.44,0.000702982,0.151,0.002093079,0.005955107,0.735667945,0.323052477,0.003246857,1.024096227,0.213848819,0.002173252,0.629210199,1.412787259,0.035516151,0.006149574,1.654574946,1.436277881,0.084172395,0.00664696,0.000300203,0.016673081,0.912394041,0.769662062,0.18888681,0.003169364,0.550507099,1.27051015,0.08102924,0.006326332,,,0.061003552,,1.795550847,,0.023,0.000329713,0.653846154,0.000509517,0.991146569,1.098172831,0.003360806,5.47E-05,1.725794511,0.068471904,0.008174935,0.783038351,0.117806141,0.004381426,1.152365627,0.053864353,0.000871039,0.008281212,0.001711615,0.011027481,0.030179492,0.077186721,0.000214779,0.021490266,0.002123166,0.068234548,0.000413931,0.001442801,0.01336676,0.056755826,0.023831783,0.286288707,0.81,0.037732681,0.000103275,0.042979546,,0.242950548,,0.636144733,0.040376668,0.000875787,0.003585679,0.030293687,7.91E-06,0.001210813,0.00360636,0.018634986,1.390632106,1.028387258,0.128166776,0.525382903,0.293993306,0.599531899,0.288174484,2.24662946,0.477369505,0.328758065,3.366469777,0.417320891,0.105676581,0.006157236,0.017896949,0.047603079,0.009170295,1.853134936,0.032301134,0.007192608,2.315327827,0.341517704,0.066205851,1.752728283,0.054554395,0.087090619,0.009236876,1.254424807,0.060395625,0.010651257,0.022038599,1.110250452,0.49277703,0.392376682,1.851724138,1.618585298,0.474442425,2.3,1.743585633,0.510356915,1.92,1.106965174,0.604307141,1.396541316,2.552337098,1.048023167,1.633895571
2011,0.994209354,0.000737466,0.002,0.507042254,0.000140862,0.059,0.572625064,9.81E-05,0.051,,0.000928778,0.66,1.69E-05,0.224,,0.002787462,0.128,1.103463105,0.000414643,1.47,0.003404278,0.224,0.68,9.80E-06,0.085,1.39,0.000845515,1.87,0.000176032,0.681,1.59,0.001199035,0.16,0.001908271,0.006622711,0.74488442,0.242056303,0.002463279,0.984902336,0.262562169,0.002566184,0.64085075,1.341751632,0.042035907,0.006912497,0.788535225,1.648315182,0.072106614,0.006534769,0.000310245,0.018535282,1.054465807,0.965818344,0.080202107,0.001688697,0.739736641,1.402686708,0.123070901,0.010608357,,,0.060156216,,2.311970339,,0.02,0.000301856,0.871794872,0.000525842,1.110032533,1.259168174,0.003144622,5.87E-05,2.058409589,0.097001231,0.013813123,0.789769418,0.202021912,0.007578152,1.170066037,0.039818075,0.000653787,0.011986288,0.002507775,0.014971289,0.04412704,0.05231911,0.000340155,0.025641476,0.002209318,0.073748087,0.000275668,0.001745784,0.020403103,0.060924731,0.030359174,0.286839848,0.54,0.042732655,0.000174855,0.0485661,,0.257780226,,0.621190487,0.067927026,0.00143873,0.002545531,0.043120059,2.13E-06,0.001452203,0.004430585,0.010615816,3.281491587,1.546638577,0.124072861,0.764908387,1.125989605,0.58591314,1.078632258,0.290510741,0.466033583,0.041502065,2.392570857,0.407444311,0.073327516,0.004197391,0.024716662,0.023367606,0.006671954,1.745515401,0.028543879,0.005986848,2.140518282,0.593684451,0.106400893,2.637123752,0.035199961,0.084547297,0.028197176,1.474204889,0.081436305,0.012276506,0.029367014,1.20694552,0.557290265,0.640508221,2.35862069,2.062413315,0.387761836,2.4,1.934770088,0.585086042,2.213333333,0.485074627,0.744690786,1.751788994,2.92860867,1.326785828,1.663078177
2012,0.998218263,0.001057798,0.004,0.489558038,0.0001375,0.065,0.574944418,1.20E-05,0.058,,0.000549668,0.64,3.29E-05,0.285,,0.003437206,0.128,,0.000144751,1.33,0.005222476,0.222,2.29,0.000104244,0.06,2.6,0.002365682,1.68,0.00009768,0.636,0.89,0.002224957,0.172,0.001701444,0.008526957,0.785263704,0.239334752,0.002567613,,0.216114128,,0.789179707,1.253905034,0.05596056,0.008599815,,,0.081826469,,0.000334338,0.0141733,1.015134902,1.212089662,0.093106452,0.002460283,0.402469852,1.457100213,0.158661669,0.014206709,,,0.060472189,,3.230932203,,0.01,0.000616414,1.198717949,0.001008553,1.3198898,1.150511924,0.003094128,5.28E-05,2.269200054,0.098439364,0.015453413,0.770735499,0.155348287,0.00568691,1.201099223,0.061800191,0.001041632,0.014058482,0.002851985,0.014543272,0.040072397,0.027993644,0.000329226,0.004230336,0.002289709,0.055587159,0.000501947,0.000787149,0.017031262,0.065326728,0.032172363,0.170808144,0.39,0.035718425,0.000250341,0.037698415,,0.268022861,,0.575636684,0.037996859,0.000745775,0.002031038,0.045258898,2.31E-06,0.001053432,0.006087604,0.013152752,1.030468395,1.215091975,0.093080083,0.450826774,1.701592528,0.47287427,1.315549032,1.150619815,0.372976243,0.131553774,0.636945829,0.326290881,0.015632965,0.002277169,0.019592753,0.001999972,0.003419544,1.512155133,0.027533404,0.005002854,2.192949972,0.519615801,0.095407328,1.448989963,0.075271916,0.099340281,0.00220232,1.464112994,0.081207229,0.002699397,0.019791815,1.284663052,0.579901301,0.76083707,2.675862069,2.338418863,0.414087856,2.5,1.645316591,0.565806246,2.573333333,0.661691542,0.62541325,1.808210685,3.117694715,1.596582121,1.646457304
