"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/10/2023 9:54:36 AM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_00
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
316,0.03855267,0.0114527,0.008762621,0.05383131,0.07109909,0.4294128,0.01089424,0.002834463,0.06218215,0.007045766,0.03111186,0.002290271,0.0004915976,0.04918906,0.03264376,0.0008997751,0.002319542,0.093939,0.005210198,0.02352473,0.001136299,0.320066,0.003038387,0.2387335,0.1268457,0.001205114,0.002474294,0.0005163086,0.004385125,2.3171E-05,0.01115159,0.0001908618,0.001010354,0.009750959,0.005282434,0.1053394,0.05507428,0.118711,0.002177163,0.01105258,0.3353565,0.04791401,0.2315665,0.04288806,0.03758654,0.05220603,0.2462692,0.0734527,17.23802,0.0005201405,0.04884069,0.1581717,0.05870821,0.06843315,0.008035968,0.01223356,0.5854878,2.593369,5.8446,2.527046,1.359897,1.30851,0.6815047,0.07279665,0.01201405,1.444412,0.008391483,0.01940458,0.1232241,0.1554449,44.71624,7.14661,12.11158,15.36533,33.91504,4.503649,25.7587,56.15564
317,0.03855587,0.0114501,0.008761124,0.05383274,0.0711205,0.4294267,0.01089394,0.002830838,0.06217017,0.007042118,0.0316343,0.002299282,0.0004920515,0.04929272,0.03249685,0.000897822,0.002322881,0.09389845,0.005198751,0.02358902,0.001137214,0.3202739,0.00313756,0.2401293,0.1268223,0.001204493,0.002476028,0.0005163086,0.004397287,2.307614E-05,0.01115409,0.000191574,0.001008442,0.009736557,0.005330203,0.106183,0.05539237,0.11896,0.002177504,0.0110529,0.3351103,0.04820793,0.2318629,0.04290207,0.03757188,0.05220214,0.2488751,0.07358561,17.22213,0.0005202603,0.04914901,0.1580716,0.05858729,0.06825909,0.008037271,0.01223084,0.5844926,2.591162,5.857284,2.52208,1.356575,1.311309,0.6802325,0.07277452,0.01201218,1.443738,0.008420436,0.0196162,0.1236245,0.1553897,44.71429,7.147402,12.11056,15.36531,33.91549,4.50123,25.75838,56.15496
318,0.03855866,0.01144748,0.008759644,0.05383384,0.07114167,0.4294367,0.01089363,0.002827822,0.06215796,0.0070385,0.03212415,0.002307983,0.000492479,0.04939733,0.03235479,0.0008959247,0.002326292,0.09385785,0.005187693,0.02364733,0.001137755,0.3204065,0.0032508,0.2413559,0.1267975,0.001206681,0.002476081,0.000516944,0.004407624,2.308135E-05,0.01115684,0.0001922799,0.001006553,0.009724626,0.005322624,0.1069777,0.05568708,0.1192062,0.002177766,0.01105255,0.334853,0.04848219,0.2321637,0.0429142,0.0375548,0.0521953,0.2513719,0.07370876,17.20599,0.0005203823,0.04943542,0.1579701,0.05847127,0.06807287,0.00803857,0.01222837,0.5833954,2.594362,5.852995,2.528175,1.356423,1.310973,0.6788265,0.07275232,0.01201039,1.44315,0.008442476,0.01973998,0.123943,0.1553359,44.71323,7.148223,12.11219,15.36528,33.91571,4.4992,25.75763,56.15405
319,0.03856101,0.01144489,0.008758156,0.05383458,0.07116229,0.4294406,0.01089332,0.00282495,0.06214579,0.007034901,0.03258242,0.002316387,0.0004928797,0.04950281,0.03221743,0.0008940708,0.002329776,0.09381733,0.005177074,0.02369997,0.001140094,0.3205054,0.00333468,0.2425182,0.1267713,0.001206467,0.002477109,0.0005170807,0.004418818,2.300154E-05,0.01116019,0.0001929782,0.001004699,0.009714112,0.005306159,0.1078748,0.0559189,0.1194499,0.002177959,0.01105159,0.3345857,0.0487385,0.2324695,0.04292427,0.03753562,0.05218594,0.2537597,0.07382254,17.18937,0.0005205083,0.04970041,0.1578688,0.05835991,0.06787734,0.008039864,0.01222615,0.5821893,2.597604,5.848137,2.532863,1.356151,1.31174,0.677298,0.07273008,0.01200868,1.442682,0.008458899,0.01981198,0.1241959,0.1552822,44.71328,7.149134,12.11428,15.36542,33.91649,4.496999,25.75696,56.15292
320,0.03856291,0.0114423,0.008756673,0.05383508,0.0711826,0.4294386,0.01089298,0.002822101,0.06213342,0.007031326,0.03301083,0.002324491,0.0004932635,0.04960913,0.03208447,0.0008922435,0.00233332,0.0937764,0.005166768,0.02374755,0.001143357,0.3205899,0.003402733,0.2435833,0.1267438,0.001204935,0.002479943,0.0005177836,0.004428493,2.297394E-05,0.01116292,0.0001936677,0.001002875,0.009704988,0.005274416,0.1088511,0.05613059,0.119688,0.002178075,0.01105,0.3343069,0.04897786,0.232779,0.04293219,0.03751408,0.05217413,0.2560357,0.07392638,17.17222,0.0005206339,0.04994469,0.1577658,0.05825258,0.06767122,0.008041157,0.01222416,0.5808703,2.597015,5.851505,2.534454,1.357597,1.310733,0.6756622,0.07270786,0.0120071,1.442333,0.008471343,0.01985422,0.1243956,0.1552303,44.71461,7.150063,12.11477,15.36553,33.91682,4.492921,25.75613,56.15191
321,0.03856443,0.01143973,0.008755194,0.05383525,0.07120244,0.4294305,0.01089263,0.002819246,0.06212077,0.007027764,0.0334113,0.002332301,0.0004936198,0.04971628,0.03195541,0.0008904379,0.002336914,0.09373554,0.005156787,0.02379036,0.001140901,0.3206103,0.003460673,0.2445533,0.1267149,0.001205115,0.00248059,0.000517695,0.004438841,2.289831E-05,0.01116539,0.0001943499,0.001001088,0.009697179,0.005324816,0.1097032,0.05630101,0.1199228,0.002178117,0.01104782,0.3340203,0.04920573,0.2330923,0.04293811,0.03749105,0.05215985,0.2582066,0.07402243,17.15481,0.0005207609,0.05016948,0.1576622,0.05814813,0.06745546,0.008042444,0.01222238,0.579434,2.59424,5.857112,2.533265,1.359114,1.309601,0.6739262,0.0726855,0.01200575,1.442038,0.008480838,0.01987925,0.1245522,0.155179,44.71742,7.150968,12.11652,15.36577,33.91761,4.489754,25.75561,56.14985
322,0.03856538,0.01143716,0.00875373,0.05383503,0.07122173,0.4294167,0.01089226,0.002815794,0.06210796,0.007024231,0.0337854,0.002339824,0.0004939549,0.04982411,0.03182986,0.0008886669,0.002340547,0.09369434,0.005147043,0.02382871,0.001139319,0.3206407,0.00349993,0.2454411,0.1266848,0.001204563,0.002482195,0.0005180126,0.004449731,2.277266E-05,0.01116839,0.0001950237,0.0009993279,0.009690206,0.005213881,0.1107156,0.05644445,0.1201546,0.002178081,0.01104509,0.3337251,0.04942384,0.2334089,0.0429418,0.03746612,0.05214341,0.2602753,0.07410976,17.13714,0.0005208855,0.05037581,0.1575583,0.05804583,0.06722832,0.008043705,0.01222081,0.577885,2.592949,5.856995,2.535188,1.359428,1.309834,0.6721178,0.07266325,0.01200453,1.441811,0.008488006,0.01989464,0.1246739,0.1551289,44.72154,7.15186,12.11854,15.36613,33.9183,4.487297,25.75529,56.14824
323,0.03856594,0.01143461,0.008752278,0.05383449,0.07124087,0.4293952,0.01089187,0.002812117,0.06209478,0.007020724,0.03413466,0.002347065,0.0004942575,0.04993255,0.03170786,0.000886924,0.002344206,0.09365293,0.005137528,0.02386314,0.001137023,0.320625,0.003507735,0.2462881,0.1266533,0.001203683,0.002483654,0.0005183846,0.004459622,2.272984E-05,0.0111715,0.0001956896,0.00099759,0.009683632,0.005212201,0.1116201,0.05658791,0.1203844,0.00217798,0.01104189,0.3334217,0.04963094,0.2337294,0.04294332,0.03743969,0.05212486,0.2622508,0.07418977,17.11917,0.0005210084,0.0505644,0.1574542,0.05794559,0.06699077,0.008044966,0.01221943,0.5762253,2.591982,5.860569,2.532725,1.359154,1.31009,0.6702645,0.07264119,0.01200335,1.441658,0.008493342,0.0199045,0.124768,0.1550802,44.7271,7.152708,12.12105,15.36657,33.91886,4.484866,25.75415,56.14743
324,0.03856584,0.01143209,0.008750809,0.05383354,0.07125922,0.4293669,0.01089145,0.002808376,0.06208154,0.007017221,0.0344609,0.00235404,0.0004945358,0.05004163,0.03158897,0.0008852141,0.002347884,0.09361112,0.005128239,0.02389373,0.001131075,0.3205849,0.003494929,0.247099,0.1266205,0.001204416,0.002484072,0.0005192334,0.004467798,2.284032E-05,0.01117476,0.0001963482,0.0009958738,0.009677663,0.005246779,0.1124036,0.05672206,0.1206126,0.002177809,0.01103826,0.3331119,0.04982686,0.2340544,0.04294296,0.03741243,0.05210462,0.2641425,0.07426301,17.10114,0.0005211295,0.05073394,0.157351,0.05784857,0.06674376,0.008046224,0.01221823,0.5744588,2.590957,5.855568,2.539509,1.357998,1.310026,0.6683948,0.07261936,0.01200238,1.441611,0.00849725,0.01991127,0.1248406,0.1550331,44.73408,7.153687,12.12417,15.36704,33.91995,4.482266,25.75277,56.14589
325,0.03856522,0.01142954,0.008749364,0.05383207,0.07127721,0.4293155,0.01089035,0.002802192,0.06206341,0.007013762,0.0349377,0.002362253,0.0004980731,0.05022389,0.03132626,0.0008848164,0.002368136,0.09341671,0.00511684,0.02388003,0.001129027,0.3205,0.00358448,0.2482712,0.1265879,0.001199778,0.002486388,0.0005201989,0.00449266,2.282868E-05,0.01118842,0.0001974065,0.0009936587,0.009666419,0.005223698,0.1139963,0.056988,0.1209008,0.002178618,0.01103258,0.3326105,0.04998508,0.2343829,0.04293372,0.03729038,0.05206762,0.2666775,0.0742449,17.08174,0.0005213854,0.05097437,0.1572337,0.05775186,0.06648505,0.008047472,0.01221721,0.5725201,2.592973,5.85325,2.539417,1.359237,1.308221,0.6665401,0.07247046,0.01200228,1.441677,0.008523985,0.02028194,0.1251966,0.1545468,44.74362,7.154668,12.1253,15.3674,33.9201,4.481981,25.75264,56.1427
326,0.03856397,0.01142702,0.008747931,0.05383024,0.07129487,0.4292522,0.01088908,0.002795301,0.06204396,0.007010317,0.03544227,0.002370651,0.000502511,0.05042899,0.03102315,0.000884808,0.00239336,0.09317832,0.005104978,0.02385335,0.001128532,0.3204215,0.003689621,0.2493018,0.1265545,0.001194955,0.002490343,0.000521204,0.004516716,2.294561E-05,0.01120165,0.0001985885,0.0009913219,0.009654757,0.005292705,0.1153628,0.05731336,0.1212077,0.002179651,0.0110258,0.3320431,0.05012832,0.234716,0.04292046,0.03714275,0.05202496,0.2693423,0.07419618,17.06151,0.0005216814,0.0512246,0.1571128,0.05765915,0.06621788,0.008048707,0.0122165,0.5704646,2.595151,5.849105,2.542361,1.35776,1.30785,0.6646531,0.07228254,0.01200276,1.44179,0.008553103,0.02064479,0.1255837,0.1539424,44.75484,7.155753,12.12719,15.36784,33.92052,4.48404,25.75214,56.14195
327,0.03856205,0.01142454,0.008746501,0.05382803,0.07131184,0.4291791,0.01088773,0.002788282,0.06202386,0.007006891,0.03593505,0.002378878,0.000507087,0.05064146,0.03071589,0.0008848883,0.002419848,0.09293185,0.005093231,0.02382438,0.00112783,0.3203411,0.003780503,0.2502585,0.1265196,0.001191248,0.002492408,0.0005222147,0.004539275,2.293997E-05,0.01121521,0.0001998022,0.0009889696,0.009643466,0.005271109,0.116605,0.05763834,0.1215191,0.002180651,0.01101839,0.3314551,0.05026461,0.235054,0.04290506,0.03699314,0.05198113,0.2719738,0.0741381,17.04115,0.0005219847,0.05146489,0.1569921,0.05757295,0.06594571,0.008049926,0.01221617,0.5683069,2.602019,5.843105,2.541458,1.356886,1.307421,0.6627238,0.07208806,0.01200371,1.441949,0.00857868,0.0209116,0.1259284,0.1533336,44.76744,7.156874,12.12829,15.36833,33.92102,4.487412,25.75136,56.14211
328,0.03855956,0.01142207,0.008745085,0.05382532,0.07132837,0.4290974,0.01088635,0.002781289,0.06200347,0.007003497,0.03640375,0.002386831,0.0005115707,0.05085638,0.0304153,0.0008849556,0.00244642,0.09268814,0.005081709,0.02379628,0.00112381,0.3202242,0.003839995,0.2511559,0.1264833,0.001188765,0.002493024,0.000523308,0.004560646,2.298777E-05,0.01122901,0.0002010156,0.0009866438,0.009632528,0.005277518,0.1177097,0.05801042,0.1218259,0.002181539,0.01101037,0.3308616,0.0503963,0.2353975,0.04288781,0.03684776,0.05193759,0.2745192,0.07407815,17.02022,0.0005222876,0.05168907,0.1568737,0.05749253,0.06567023,0.008051127,0.01221624,0.5660602,2.599483,5.849111,2.538827,1.355801,1.308079,0.6607593,0.07189747,0.01200505,1.442155,0.008599492,0.021087,0.1262171,0.1527561,44.7817,7.157961,12.12617,15.36874,33.92136,4.490564,25.75016,56.1425
329,0.03855629,0.01141961,0.008743677,0.05382208,0.07134432,0.4290069,0.01088492,0.002774372,0.0619827,0.007000128,0.03684521,0.002394467,0.0005159103,0.05107221,0.0301285,0.0008849967,0.002472711,0.09245035,0.005070506,0.02377002,0.001123257,0.3200581,0.003902077,0.2519782,0.1264456,0.001185747,0.002493948,0.0005248863,0.00457962,2.29743E-05,0.01124336,0.0002022175,0.0009843613,0.009622531,0.005234405,0.1187795,0.05839481,0.1221291,0.002182295,0.01100186,0.3302643,0.0505253,0.2357475,0.04286895,0.03670887,0.05189442,0.2769712,0.07401903,16.99895,0.0005225841,0.05189587,0.1567574,0.05741745,0.06539032,0.008052334,0.01221672,0.5637359,2.59248,5.853558,2.541429,1.356238,1.307729,0.6587675,0.07171395,0.01200666,1.442343,0.008615586,0.02119609,0.1264515,0.1522189,44.79785,7.159127,12.1238,15.36916,33.92131,4.4951,25.75028,56.14132
330,0.03855236,0.01141718,0.008742284,0.05381835,0.07135975,0.428907,0.01088346,0.00276754,0.06196157,0.006996766,0.03725986,0.002401802,0.000520082,0.05128861,0.02985307,0.0008849945,0.002498601,0.09221981,0.005059584,0.02374541,0.001123999,0.3199351,0.003950346,0.2527342,0.1264065,0.001178891,0.002498071,0.0005261024,0.004598329,2.304581E-05,0.01125785,0.0002034076,0.0009821135,0.009613497,0.005251745,0.1197624,0.05876752,0.1224295,0.002182916,0.01099294,0.3296653,0.05065535,0.2361031,0.04284855,0.03657651,0.05185188,0.2793239,0.07396045,16.97734,0.0005228731,0.05208533,0.1566436,0.05734835,0.06510813,0.008053511,0.01221758,0.5613316,2.585708,5.862766,2.538743,1.35515,1.308574,0.6567442,0.07153832,0.01200848,1.442477,0.008627924,0.02126234,0.1266392,0.1517304,44.81564,7.160353,12.12278,15.36979,33.92171,4.499358,25.75031,56.1422
331,0.03854772,0.01141477,0.008740878,0.05381427,0.07137453,0.4287989,0.01088197,0.002760786,0.0619402,0.006993439,0.03764863,0.002408831,0.0005240867,0.05150541,0.02958751,0.0008849723,0.002524067,0.09199633,0.005048918,0.02372222,0.001122393,0.3197055,0.00397002,0.2534513,0.1263659,0.001176566,0.002498881,0.0005275655,0.004616901,2.307759E-05,0.01127237,0.000204584,0.0009798964,0.00960487,0.005245293,0.1206832,0.05915198,0.1227278,0.002183401,0.01098356,0.3290637,0.05078318,0.236463,0.04282677,0.03645036,0.05181026,0.2815805,0.0739029,16.95562,0.0005231524,0.05225777,0.156533,0.05728481,0.06482487,0.008054675,0.0122188,0.5588512,2.58896,5.861745,2.535421,1.354762,1.309925,0.6547134,0.07137065,0.01201072,1.442586,0.008637371,0.02130249,0.1267889,0.1512829,44.83499,7.161613,12.12195,15.37059,33.92187,4.501367,25.75026,56.1435
332,0.0385424,0.01141238,0.008739485,0.05380954,0.07138893,0.4286814,0.01088046,0.002754109,0.06191823,0.006990132,0.03801281,0.002415569,0.0005279341,0.05172252,0.02933082,0.0008849383,0.00254909,0.09177967,0.005038522,0.02369998,0.001120148,0.3194894,0.004006424,0.2540557,0.1263239,0.00117114,0.002502327,0.0005292748,0.00463408,2.298542E-05,0.01128561,0.0002057459,0.0009777285,0.009596674,0.005177612,0.1216467,0.05955887,0.1230237,0.002183755,0.0109738,0.3284619,0.05090597,0.2368297,0.04280332,0.03632975,0.0517697,0.2837411,0.07384609,16.93363,0.0005234245,0.05241426,0.1564249,0.05722669,0.06454235,0.008055831,0.01222036,0.5562966,2.582393,5.865989,2.53519,1.355085,1.31074,0.6526872,0.07121326,0.01201313,1.442732,0.008644651,0.02132683,0.126909,0.1508719,44.85575,7.163022,12.12302,15.37154,33.92202,4.502304,25.74962,56.14431
333,0.03853631,0.01141001,0.008738102,0.05380431,0.07140291,0.428555,0.01087889,0.002747489,0.06189596,0.006986849,0.03835398,0.002422022,0.0005315077,0.05194,0.0290827,0.0008849004,0.002573692,0.09157012,0.005028354,0.02367903,0.001121355,0.3192362,0.004008903,0.2546357,0.1262804,0.001166573,0.002505044,0.000531232,0.004651752,2.294028E-05,0.01129886,0.000206894,0.0009756138,0.009589194,0.005143951,0.1223599,0.06000121,0.1233172,0.002183975,0.01096377,0.3278574,0.0510267,0.2372028,0.04277845,0.03621424,0.05173066,0.2858126,0.07378976,16.91195,0.0005236876,0.05255319,0.1563199,0.05717301,0.06426186,0.008056965,0.01222225,0.5536818,2.585237,5.858921,2.536929,1.355512,1.310922,0.6506755,0.07106441,0.01201588,1.442986,0.008650231,0.0213422,0.1270063,0.150494,44.87768,7.164628,12.12568,15.37251,33.92204,4.50173,25.74904,56.14376
334,0.03852961,0.01140768,0.008736735,0.05379864,0.07141621,0.4284189,0.01087729,0.002740942,0.06187324,0.006983603,0.03867359,0.002428205,0.0005349147,0.05215776,0.02884253,0.0008848304,0.002597862,0.09136682,0.005018369,0.02365902,0.001116027,0.31901,0.004001117,0.2551632,0.1262358,0.001163813,0.002507,0.000533141,0.004667247,2.277E-05,0.01131159,0.0002080275,0.0009735356,0.009582235,0.00513038,0.1230614,0.06045502,0.123608,0.002184085,0.01095341,0.3272529,0.05114438,0.2375814,0.04275242,0.03610371,0.05169324,0.2877987,0.0737341,16.89015,0.0005239422,0.05267762,0.1562174,0.05712371,0.06398244,0.008058087,0.01222445,0.5510254,2.580974,5.857983,2.539373,1.355728,1.311239,0.6487032,0.07092276,0.01201891,1.443355,0.008654536,0.02135222,0.1270842,0.1501462,44.90112,7.166268,12.12601,15.37351,33.92242,4.499445,25.74739,56.14306
335,0.03852223,0.01140535,0.008735362,0.05379249,0.0714288,0.4282745,0.01087565,0.002734442,0.06185038,0.006980366,0.03897284,0.002434128,0.0005381925,0.05237587,0.02860981,0.0008847202,0.002621601,0.09116933,0.005008584,0.02363964,0.001112665,0.3187958,0.003980547,0.2556365,0.1261898,0.001159591,0.002509626,0.0005357212,0.004682683,2.272506E-05,0.01132444,0.0002091478,0.0009714943,0.009575301,0.005111997,0.1237187,0.06093565,0.1238962,0.002184078,0.0109427,0.3266481,0.05125653,0.2379653,0.04272472,0.03599676,0.05165737,0.289702,0.07367904,16.8683,0.0005241888,0.05278869,0.1561178,0.05707896,0.06370525,0.008059201,0.01222691,0.5483236,2.585351,5.851966,2.540198,1.35608,1.310685,0.6467915,0.07078791,0.0120223,1.443816,0.008658002,0.02135899,0.1271474,0.1498266,44.92627,7.167871,12.12651,15.37431,33.9225,4.498719,25.74507,56.14042
336,0.03851411,0.01140305,0.008734023,0.05378585,0.07144099,0.4281192,0.01087399,0.002728,0.06182686,0.006977163,0.03925329,0.002439787,0.0005413556,0.05259423,0.02838404,0.0008845925,0.002644926,0.09097703,0.004999002,0.02362088,0.001108438,0.3185194,0.00393812,0.2560805,0.1261425,0.001155238,0.002511865,0.0005374227,0.004697868,2.27152E-05,0.01133735,0.0002102545,0.0009694969,0.00956891,0.005092265,0.1243096,0.06135708,0.1241829,0.00218396,0.01093173,0.3260459,0.05136474,0.2383552,0.04269608,0.03589356,0.05162292,0.291531,0.07362532,16.84666,0.0005244273,0.05288738,0.1560221,0.05703796,0.06343129,0.00806029,0.01222962,0.5455763,2.589521,5.845761,2.538532,1.35994,1.308151,0.6449459,0.07065951,0.012026,1.444377,0.008660825,0.02136368,0.1271986,0.1495326,44.95347,7.169387,12.12708,15.3749,33.92242,4.498082,25.74341,56.13648
337,0.03850536,0.01140077,0.008732688,0.0537788,0.07145284,0.4279568,0.01087217,0.002721314,0.06180054,0.00697398,0.03976415,0.00244786,0.000544434,0.05281393,0.02805054,0.0008843351,0.002667291,0.09068865,0.004992456,0.02361275,0.001111516,0.3181579,0.004058153,0.2571227,0.1260902,0.001150872,0.002512691,0.0005395999,0.004710866,2.262068E-05,0.01134978,0.0002113783,0.0009673971,0.009554938,0.005189987,0.1247234,0.06176805,0.1245177,0.00218342,0.01091465,0.325245,0.0514726,0.2387511,0.04265422,0.03578179,0.05158657,0.2938603,0.07354715,16.82458,0.0005246103,0.05309733,0.1559057,0.05699969,0.0631593,0.008061377,0.01223258,0.5427453,2.596749,5.839774,2.537526,1.361215,1.308454,0.6431791,0.07041656,0.01202934,1.44505,0.008691168,0.02199109,0.1275944,0.1490627,44.98146,7.170889,12.12515,15.37519,33.92226,4.500329,25.74186,56.13284
338,0.03849589,0.0113985,0.008731359,0.05377118,0.07146423,0.427787,0.01087031,0.002714587,0.06177301,0.006970117,0.0403298,0.002456491,0.0005474052,0.05303434,0.02769323,0.0008840356,0.002689099,0.09037644,0.0049874,0.02360746,0.001108298,0.3177851,0.004151215,0.2580424,0.1260358,0.00114563,0.002515444,0.0005417221,0.004723871,2.253424E-05,0.01136155,0.000212497,0.0009652986,0.009539573,0.00521129,0.1250762,0.06219412,0.1248657,0.002182691,0.01089528,0.3243834,0.05157988,0.2391541,0.04260771,0.03566995,0.05155081,0.2962848,0.0734631,16.80273,0.0005247753,0.05333132,0.1557854,0.05696663,0.06289121,0.008062446,0.01223588,0.5398657,2.593937,5.842103,2.538242,1.364047,1.307436,0.6414224,0.07014506,0.01203294,1.445801,0.008724825,0.02262773,0.1280436,0.1485648,45.01131,7.172405,12.12224,15.37541,33.9222,4.50383,25.7407,56.13051
339,0.03848583,0.01139628,0.008730046,0.0537633,0.07147489,0.4276091,0.01086846,0.002707897,0.06174529,0.006966066,0.04089262,0.002465074,0.000550274,0.0532553,0.0273383,0.0008837251,0.00271048,0.09006373,0.004982331,0.02360265,0.001109197,0.317403,0.004250725,0.2588567,0.12598,0.001140217,0.002517759,0.0005439188,0.004736505,2.251858E-05,0.01137311,0.0002136051,0.0009632249,0.009524822,0.005180109,0.1254937,0.06265595,0.1252159,0.002181838,0.01087525,0.3235115,0.05168814,0.2395649,0.04255944,0.03556105,0.05151659,0.2986797,0.073379,16.78094,0.0005249369,0.05356118,0.1556664,0.05694004,0.06262677,0.008063511,0.01223962,0.5369638,2.593291,5.849349,2.534263,1.365514,1.307253,0.6396546,0.06987363,0.01203685,1.446584,0.008754416,0.02311669,0.1284475,0.1480863,45.04301,7.173825,12.11578,15.37554,33.92224,4.507962,25.73956,56.12935
340,0.03847509,0.0113941,0.008728721,0.05375505,0.07148533,0.4274231,0.01086656,0.002701266,0.0617171,0.006961982,0.04143426,0.002473423,0.0005530393,0.0534768,0.02699369,0.0008833641,0.002731494,0.08975882,0.00497728,0.02359776,0.001106774,0.3169666,0.004306772,0.2596164,0.1259229,0.001134614,0.002521076,0.0005456526,0.0047488,2.256896E-05,0.01138409,0.0002146999,0.000961192,0.009511451,0.005224065,0.1259492,0.06307499,0.1255648,0.002180893,0.0108552,0.322645,0.05179755,0.2399846,0.04251001,0.03545593,0.05148381,0.3010076,0.07329742,16.75905,0.0005250981,0.05377764,0.1555504,0.05692,0.06236725,0.00806454,0.0122438,0.5340472,2.589521,5.853493,2.535599,1.365,1.309206,0.6378569,0.06961147,0.01204118,1.447339,0.008778485,0.02345456,0.1287912,0.1476402,45.0766,7.175252,12.10997,15.37575,33.92228,4.510983,25.73879,56.12815
341,0.03846369,0.01139191,0.008727431,0.05374624,0.07149512,0.4272296,0.01086461,0.002694678,0.06168867,0.006957902,0.04194942,0.002481469,0.0005556992,0.05369872,0.02666146,0.0008829831,0.002752145,0.08946373,0.004972187,0.02359241,0.001105337,0.3165777,0.004364742,0.260285,0.1258645,0.001131155,0.002521914,0.0005472192,0.004761752,2.245694E-05,0.0113962,0.0002157836,0.0009592049,0.00949927,0.005246676,0.1261654,0.0635897,0.1259113,0.002179878,0.01083517,0.3217852,0.05190828,0.240414,0.04246012,0.03535405,0.05145269,0.3032541,0.07321852,16.73765,0.0005252589,0.05397816,0.155438,0.0569067,0.062114,0.008065571,0.01224842,0.5311214,2.591203,5.846285,2.540057,1.367059,1.308897,0.6360474,0.06936108,0.01204577,1.448037,0.008797392,0.02367705,0.1290783,0.147229,45.11192,7.176823,12.10638,15.37606,33.92269,4.514036,25.7394,56.1268
342,0.03845166,0.01138978,0.008726129,0.05373705,0.07150468,0.4270282,0.01086265,0.002688141,0.06165992,0.006953862,0.04243752,0.002489214,0.0005582604,0.0539213,0.02634609,0.0008825769,0.002772453,0.08917924,0.004967064,0.02358647,0.001102363,0.3162203,0.004412699,0.2608969,0.1258054,0.001127724,0.002523632,0.0005485016,0.00477362,2.247623E-05,0.01140693,0.0002168554,0.000957259,0.009487945,0.005219442,0.1265647,0.0640721,0.1262552,0.002178788,0.01081537,0.3209333,0.052021,0.2408528,0.04240986,0.03525592,0.05142374,0.3054216,0.07314311,16.71632,0.0005254192,0.05416285,0.1553303,0.05689874,0.06186625,0.008066574,0.01225347,0.528188,2.594442,5.838372,2.544695,1.3667,1.309841,0.6342199,0.06912289,0.0120507,1.448662,0.008811806,0.02382057,0.1293163,0.1468512,45.14917,7.178464,12.1034,15.37658,33.92272,4.51767,25.7398,56.12768
